trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.2, 'e': 0.0002569073268323674}",20,14,10.771534686299841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.2, 'e': 0.00024848594935922286}",30,16,22.133409495821596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.2, 'e': 0.00024034058999145014}",25,19,14.097569432165145,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.2, 'e': 0.00023246220413120078}",25,15,19.33195232615342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.2, 'e': 0.00022484204341710612}",20,6,29.57311692614487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.2, 'e': 0.00021747164603080904}",30,20,23.612212700470856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.2, 'e': 0.0002103428273195762}",30,24,13.980270084148243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.2, 'e': 0.000203447670725887}",20,6,23.701444932397628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.2, 'e': 0.00019677851901289678}",20,10,17.85972420930254,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.2, 'e': 0.000190327965776671}",25,18,14.563919424862867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.2, 'e': 0.00018408884723597474}",20,14,10.569925044592416,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.2, 'e': 0.00017805423429029243}",25,10,23.005489976204426,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.2, 'e': 0.0001722174248373065}",20,12,16.44643845538085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.2, 'e': 0.00016657193634184164}",25,16,18.003703180849325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.2, 'e': 0.00016111149864739271}",20,9,21.82781212562274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.2, 'e': 0.000155830047022798}",25,18,13.36556644355527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.2, 'e': 0.0001507217154362861}",25,8,29.092592972204805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.2, 'e': 0.00014578083004945785}",25,8,32.69479191600823,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.2, 'e': 0.00014100190292420933}",25,11,23.358935542206687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.2, 'e': 0.00013637962593526787}",25,16,16.47964856942324,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.2, 'e': 0.00013190886488134712}",30,22,14.89482968050808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.2, 'e': 0.00012758465379059114}",25,17,17.639220300608457,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.2, 'e': 0.0001234021894100934}",20,8,20.658147538349365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.2, 'e': 0.00011935682587715934}",20,16,6.811484219080139,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.2, 'e': 0.00011544406956498499}",20,16,8.56832421302024,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.2, 'e': 0.00011165957409575711}",20,13,11.353088126092628,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.2, 'e': 0.00010799913551839957}",20,15,9.720372288555701,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.2, 'e': 0.00010445868764297206}",25,13,19.15499461801906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.2, 'e': 0.0001010342975286127}",20,10,18.46385443064364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.2, 'e': 9.77221611184742e-05}",25,12,22.30086316522707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.2, 'e': 9.451859901776771e-05}",20,16,8.510409534361097,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.2, 'e': 9.142005241047357e-05}",25,10,27.601679066381084,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.2, 'e': 8.842307910894576e-05}",30,14,27.72812718764052,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.2, 'e': 8.552434973330136e-05}",20,13,11.915495897465306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",35,26,18.624574620231947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,15,18.172092875067094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,16.50522092557327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,15,16.312721300577742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",35,21,27.29963924754176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,19,10.703888541510846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,14,19.725139693564028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,13,13.810043198633242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",35,23,20.455502612199197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,11,31.78063192732313,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
